geoid,region_type,region_name,year,measure,value,measure_type
51_hd_01,health district,Alexandria,2016,degrees_awarded_undergraduate,33,count
51_hd_02,health district,Alleghany,2016,degrees_awarded_undergraduate,149,count
51_hd_03,health district,Arlington,2016,degrees_awarded_undergraduate,64,count
51_hd_04,health district,Central Shenandoah,2016,degrees_awarded_undergraduate,205,count
51_hd_05,health district,Central Virginia,2016,degrees_awarded_undergraduate,124,count
51_hd_06,health district,Chesapeake,2016,degrees_awarded_undergraduate,126,count
51_hd_07,health district,Chesterfield,2016,degrees_awarded_undergraduate,196,count
51_hd_08,health district,Chickahominy,2016,degrees_awarded_undergraduate,95,count
51_hd_09,health district,Crater,2016,degrees_awarded_undergraduate,43,count
51_hd_10,health district,Cumberland Plateau,2016,degrees_awarded_undergraduate,25,count
51_hd_11,health district,Eastern Shore,2016,degrees_awarded_undergraduate,8,count
51_hd_12,health district,Fairfax,2016,degrees_awarded_undergraduate,535,count
51_hd_13,health district,Hampton,2016,degrees_awarded_undergraduate,46,count
51_hd_14,health district,Henrico,2016,degrees_awarded_undergraduate,131,count
51_hd_15,health district,Lenowisco,2016,degrees_awarded_undergraduate,10,count
51_hd_16,health district,Lord Fairfax,2016,degrees_awarded_undergraduate,148,count
51_hd_17,health district,Loudoun,2016,degrees_awarded_undergraduate,165,count
51_hd_18,health district,Mount Rogers,2016,degrees_awarded_undergraduate,53,count
51_hd_19,health district,New River,2016,degrees_awarded_undergraduate,93,count
51_hd_20,health district,Norfolk,2016,degrees_awarded_undergraduate,82,count
51_hd_21,health district,Peninsula,2016,degrees_awarded_undergraduate,128,count
51_hd_22,health district,Piedmont,2016,degrees_awarded_undergraduate,43,count
51_hd_23,health district,Pittsylvania-Danville,2016,degrees_awarded_undergraduate,58,count
51_hd_24,health district,Portsmouth,2016,degrees_awarded_undergraduate,34,count
51_hd_25,health district,Prince William,2016,degrees_awarded_undergraduate,201,count
51_hd_26,health district,Rappahannock,2016,degrees_awarded_undergraduate,159,count
51_hd_27,health district,Rappahannock Rapidan,2016,degrees_awarded_undergraduate,88,count
51_hd_28,health district,Richmond,2016,degrees_awarded_undergraduate,65,count
51_hd_29,health district,Roanoke,2016,degrees_awarded_undergraduate,53,count
51_hd_30,health district,Southside,2016,degrees_awarded_undergraduate,50,count
51_hd_31,health district,Thomas Jefferson,2016,degrees_awarded_undergraduate,141,count
51_hd_32,health district,Three Rivers,2016,degrees_awarded_undergraduate,45,count
51_hd_33,health district,Virginia Beach,2016,degrees_awarded_undergraduate,223,count
51_hd_34,health district,West Piedmont,2016,degrees_awarded_undergraduate,67,count
51_hd_35,health district,Western Tidewater,2016,degrees_awarded_undergraduate,73,count
51_hd_01,health district,Alexandria,2017,degrees_awarded_undergraduate,40,count
51_hd_02,health district,Alleghany,2017,degrees_awarded_undergraduate,146,count
51_hd_03,health district,Arlington,2017,degrees_awarded_undergraduate,52,count
51_hd_04,health district,Central Shenandoah,2017,degrees_awarded_undergraduate,180,count
51_hd_05,health district,Central Virginia,2017,degrees_awarded_undergraduate,141,count
51_hd_06,health district,Chesapeake,2017,degrees_awarded_undergraduate,128,count
51_hd_07,health district,Chesterfield,2017,degrees_awarded_undergraduate,194,count
51_hd_08,health district,Chickahominy,2017,degrees_awarded_undergraduate,91,count
51_hd_09,health district,Crater,2017,degrees_awarded_undergraduate,25,count
51_hd_10,health district,Cumberland Plateau,2017,degrees_awarded_undergraduate,14,count
51_hd_11,health district,Eastern Shore,2017,degrees_awarded_undergraduate,14,count
51_hd_12,health district,Fairfax,2017,degrees_awarded_undergraduate,528,count
51_hd_13,health district,Hampton,2017,degrees_awarded_undergraduate,55,count
51_hd_14,health district,Henrico,2017,degrees_awarded_undergraduate,129,count
51_hd_15,health district,Lenowisco,2017,degrees_awarded_undergraduate,13,count
51_hd_16,health district,Lord Fairfax,2017,degrees_awarded_undergraduate,139,count
51_hd_17,health district,Loudoun,2017,degrees_awarded_undergraduate,192,count
51_hd_18,health district,Mount Rogers,2017,degrees_awarded_undergraduate,47,count
51_hd_19,health district,New River,2017,degrees_awarded_undergraduate,97,count
51_hd_20,health district,Norfolk,2017,degrees_awarded_undergraduate,79,count
51_hd_21,health district,Peninsula,2017,degrees_awarded_undergraduate,125,count
51_hd_22,health district,Piedmont,2017,degrees_awarded_undergraduate,34,count
51_hd_23,health district,Pittsylvania-Danville,2017,degrees_awarded_undergraduate,60,count
51_hd_24,health district,Portsmouth,2017,degrees_awarded_undergraduate,39,count
51_hd_25,health district,Prince William,2017,degrees_awarded_undergraduate,249,count
51_hd_26,health district,Rappahannock,2017,degrees_awarded_undergraduate,163,count
51_hd_27,health district,Rappahannock Rapidan,2017,degrees_awarded_undergraduate,59,count
51_hd_28,health district,Richmond,2017,degrees_awarded_undergraduate,50,count
51_hd_29,health district,Roanoke,2017,degrees_awarded_undergraduate,43,count
51_hd_30,health district,Southside,2017,degrees_awarded_undergraduate,35,count
51_hd_31,health district,Thomas Jefferson,2017,degrees_awarded_undergraduate,96,count
51_hd_32,health district,Three Rivers,2017,degrees_awarded_undergraduate,49,count
51_hd_33,health district,Virginia Beach,2017,degrees_awarded_undergraduate,209,count
51_hd_34,health district,West Piedmont,2017,degrees_awarded_undergraduate,95,count
51_hd_35,health district,Western Tidewater,2017,degrees_awarded_undergraduate,60,count
51_hd_01,health district,Alexandria,2018,degrees_awarded_undergraduate,40,count
51_hd_02,health district,Alleghany,2018,degrees_awarded_undergraduate,151,count
51_hd_03,health district,Arlington,2018,degrees_awarded_undergraduate,66,count
51_hd_04,health district,Central Shenandoah,2018,degrees_awarded_undergraduate,164,count
51_hd_05,health district,Central Virginia,2018,degrees_awarded_undergraduate,145,count
51_hd_06,health district,Chesapeake,2018,degrees_awarded_undergraduate,134,count
51_hd_07,health district,Chesterfield,2018,degrees_awarded_undergraduate,201,count
51_hd_08,health district,Chickahominy,2018,degrees_awarded_undergraduate,88,count
51_hd_09,health district,Crater,2018,degrees_awarded_undergraduate,41,count
51_hd_10,health district,Cumberland Plateau,2018,degrees_awarded_undergraduate,18,count
51_hd_11,health district,Eastern Shore,2018,degrees_awarded_undergraduate,18,count
51_hd_12,health district,Fairfax,2018,degrees_awarded_undergraduate,572,count
51_hd_13,health district,Hampton,2018,degrees_awarded_undergraduate,37,count
51_hd_14,health district,Henrico,2018,degrees_awarded_undergraduate,105,count
51_hd_15,health district,Lenowisco,2018,degrees_awarded_undergraduate,19,count
51_hd_16,health district,Lord Fairfax,2018,degrees_awarded_undergraduate,120,count
51_hd_17,health district,Loudoun,2018,degrees_awarded_undergraduate,175,count
51_hd_18,health district,Mount Rogers,2018,degrees_awarded_undergraduate,46,count
51_hd_19,health district,New River,2018,degrees_awarded_undergraduate,101,count
51_hd_20,health district,Norfolk,2018,degrees_awarded_undergraduate,81,count
51_hd_21,health district,Peninsula,2018,degrees_awarded_undergraduate,129,count
51_hd_22,health district,Piedmont,2018,degrees_awarded_undergraduate,37,count
51_hd_23,health district,Pittsylvania-Danville,2018,degrees_awarded_undergraduate,44,count
51_hd_24,health district,Portsmouth,2018,degrees_awarded_undergraduate,22,count
51_hd_25,health district,Prince William,2018,degrees_awarded_undergraduate,229,count
51_hd_26,health district,Rappahannock,2018,degrees_awarded_undergraduate,154,count
51_hd_27,health district,Rappahannock Rapidan,2018,degrees_awarded_undergraduate,73,count
51_hd_28,health district,Richmond,2018,degrees_awarded_undergraduate,64,count
51_hd_29,health district,Roanoke,2018,degrees_awarded_undergraduate,68,count
51_hd_30,health district,Southside,2018,degrees_awarded_undergraduate,45,count
51_hd_31,health district,Thomas Jefferson,2018,degrees_awarded_undergraduate,99,count
51_hd_32,health district,Three Rivers,2018,degrees_awarded_undergraduate,46,count
51_hd_33,health district,Virginia Beach,2018,degrees_awarded_undergraduate,214,count
51_hd_34,health district,West Piedmont,2018,degrees_awarded_undergraduate,81,count
51_hd_35,health district,Western Tidewater,2018,degrees_awarded_undergraduate,69,count
51_hd_01,health district,Alexandria,2019,degrees_awarded_undergraduate,33,count
51_hd_02,health district,Alleghany,2019,degrees_awarded_undergraduate,157,count
51_hd_03,health district,Arlington,2019,degrees_awarded_undergraduate,56,count
51_hd_04,health district,Central Shenandoah,2019,degrees_awarded_undergraduate,158,count
51_hd_05,health district,Central Virginia,2019,degrees_awarded_undergraduate,133,count
51_hd_06,health district,Chesapeake,2019,degrees_awarded_undergraduate,125,count
51_hd_07,health district,Chesterfield,2019,degrees_awarded_undergraduate,160,count
51_hd_08,health district,Chickahominy,2019,degrees_awarded_undergraduate,74,count
51_hd_09,health district,Crater,2019,degrees_awarded_undergraduate,26,count
51_hd_10,health district,Cumberland Plateau,2019,degrees_awarded_undergraduate,24,count
51_hd_11,health district,Eastern Shore,2019,degrees_awarded_undergraduate,7,count
51_hd_12,health district,Fairfax,2019,degrees_awarded_undergraduate,512,count
51_hd_13,health district,Hampton,2019,degrees_awarded_undergraduate,39,count
51_hd_14,health district,Henrico,2019,degrees_awarded_undergraduate,120,count
51_hd_15,health district,Lenowisco,2019,degrees_awarded_undergraduate,19,count
51_hd_16,health district,Lord Fairfax,2019,degrees_awarded_undergraduate,91,count
51_hd_17,health district,Loudoun,2019,degrees_awarded_undergraduate,207,count
51_hd_18,health district,Mount Rogers,2019,degrees_awarded_undergraduate,53,count
51_hd_19,health district,New River,2019,degrees_awarded_undergraduate,92,count
51_hd_20,health district,Norfolk,2019,degrees_awarded_undergraduate,79,count
51_hd_21,health district,Peninsula,2019,degrees_awarded_undergraduate,134,count
51_hd_22,health district,Piedmont,2019,degrees_awarded_undergraduate,34,count
51_hd_23,health district,Pittsylvania-Danville,2019,degrees_awarded_undergraduate,52,count
51_hd_24,health district,Portsmouth,2019,degrees_awarded_undergraduate,27,count
51_hd_25,health district,Prince William,2019,degrees_awarded_undergraduate,230,count
51_hd_26,health district,Rappahannock,2019,degrees_awarded_undergraduate,167,count
51_hd_27,health district,Rappahannock Rapidan,2019,degrees_awarded_undergraduate,79,count
51_hd_28,health district,Richmond,2019,degrees_awarded_undergraduate,58,count
51_hd_29,health district,Roanoke,2019,degrees_awarded_undergraduate,58,count
51_hd_30,health district,Southside,2019,degrees_awarded_undergraduate,27,count
51_hd_31,health district,Thomas Jefferson,2019,degrees_awarded_undergraduate,101,count
51_hd_32,health district,Three Rivers,2019,degrees_awarded_undergraduate,46,count
51_hd_33,health district,Virginia Beach,2019,degrees_awarded_undergraduate,197,count
51_hd_34,health district,West Piedmont,2019,degrees_awarded_undergraduate,65,count
51_hd_35,health district,Western Tidewater,2019,degrees_awarded_undergraduate,69,count
51_hd_01,health district,Alexandria,2016,degrees_awarded_graduate,24,count
51_hd_02,health district,Alleghany,2016,degrees_awarded_graduate,62,count
51_hd_03,health district,Arlington,2016,degrees_awarded_graduate,44,count
51_hd_04,health district,Central Shenandoah,2016,degrees_awarded_graduate,94,count
51_hd_05,health district,Central Virginia,2016,degrees_awarded_graduate,84,count
51_hd_06,health district,Chesapeake,2016,degrees_awarded_graduate,45,count
51_hd_07,health district,Chesterfield,2016,degrees_awarded_graduate,95,count
51_hd_08,health district,Chickahominy,2016,degrees_awarded_graduate,42,count
51_hd_09,health district,Crater,2016,degrees_awarded_graduate,21,count
51_hd_10,health district,Cumberland Plateau,2016,degrees_awarded_graduate,7,count
51_hd_11,health district,Eastern Shore,2016,degrees_awarded_graduate,6,count
51_hd_12,health district,Fairfax,2016,degrees_awarded_graduate,209,count
51_hd_13,health district,Hampton,2016,degrees_awarded_graduate,22,count
51_hd_14,health district,Henrico,2016,degrees_awarded_graduate,88,count
51_hd_15,health district,Lenowisco,2016,degrees_awarded_graduate,4,count
