"geoid","measure","value","year"
"11001000102","at_risk_high_cnt",5,2022
"11001000102","at_risk_low_cnt",27,2022
"11001000102","at_risk_medium_cnt",1,2022
"11001000102","food_insecure_cnt",418,2022
"11001000102","food_secure_cnt",1353,2022
"11001000102","total_household_cnt",1803,2022
"11001000102","at_risk_high_pct",0.28,2022
"11001000102","at_risk_low_pct",1.5,2022
"11001000102","at_risk_medium_pct",0.06,2022
"11001000102","food_insecure_pct",23.18,2022
"11001000102","food_secure_pct",75.04,2022
"11001000201","at_risk_high_cnt",0,2022
"11001000201","at_risk_low_cnt",0,2022
"11001000201","at_risk_medium_cnt",0,2022
"11001000201","food_insecure_cnt",0,2022
"11001000201","food_secure_cnt",0,2022
"11001000201","total_household_cnt",0,2022
"11001000201","at_risk_high_pct",NA,2022
"11001000201","at_risk_low_pct",NA,2022
"11001000201","at_risk_medium_pct",NA,2022
"11001000201","food_insecure_pct",NA,2022
"11001000201","food_secure_pct",NA,2022
"11001000202","at_risk_high_cnt",8,2022
"11001000202","at_risk_low_cnt",4,2022
"11001000202","at_risk_medium_cnt",1,2022
"11001000202","food_insecure_cnt",390,2022
"11001000202","food_secure_cnt",1398,2022
"11001000202","total_household_cnt",1801,2022
"11001000202","at_risk_high_pct",0.44,2022
"11001000202","at_risk_low_pct",0.22,2022
"11001000202","at_risk_medium_pct",0.06,2022
"11001000202","food_insecure_pct",21.65,2022
"11001000202","food_secure_pct",77.62,2022
"11001000300","at_risk_high_cnt",12,2022
"11001000300","at_risk_low_cnt",7,2022
"11001000300","at_risk_medium_cnt",3,2022
"11001000300","food_insecure_cnt",770,2022
"11001000300","food_secure_cnt",1715,2022
"11001000300","total_household_cnt",2507,2022
"11001000300","at_risk_high_pct",0.48,2022
"11001000300","at_risk_low_pct",0.28,2022
"11001000300","at_risk_medium_pct",0.12,2022
"11001000300","food_insecure_pct",30.71,2022
"11001000300","food_secure_pct",68.41,2022
"11001000400","at_risk_high_cnt",0,2022
"11001000400","at_risk_low_cnt",0,2022
"11001000400","at_risk_medium_cnt",2,2022
"11001000400","food_insecure_cnt",172,2022
"11001000400","food_secure_cnt",418,2022
"11001000400","total_household_cnt",592,2022
"11001000400","at_risk_high_pct",0,2022
"11001000400","at_risk_low_pct",0,2022
"11001000400","at_risk_medium_pct",0.34,2022
"11001000400","food_insecure_pct",29.05,2022
"11001000400","food_secure_pct",70.61,2022
"11001000501","at_risk_high_cnt",3,2022
"11001000501","at_risk_low_cnt",293,2022
"11001000501","at_risk_medium_cnt",4,2022
"11001000501","food_insecure_cnt",692,2022
"11001000501","food_secure_cnt",1076,2022
"11001000501","total_household_cnt",2067,2022
"11001000501","at_risk_high_pct",0.15,2022
"11001000501","at_risk_low_pct",14.18,2022
"11001000501","at_risk_medium_pct",0.19,2022
"11001000501","food_insecure_pct",33.48,2022
"11001000501","food_secure_pct",52.06,2022
"11001000502","at_risk_high_cnt",7,2022
"11001000502","at_risk_low_cnt",164,2022
"11001000502","at_risk_medium_cnt",1,2022
"11001000502","food_insecure_cnt",390,2022
"11001000502","food_secure_cnt",1166,2022
"11001000502","total_household_cnt",1728,2022
"11001000502","at_risk_high_pct",0.41,2022
"11001000502","at_risk_low_pct",9.49,2022
"11001000502","at_risk_medium_pct",0.06,2022
"11001000502","food_insecure_pct",22.57,2022
"11001000502","food_secure_pct",67.48,2022
"11001000600","at_risk_high_cnt",1,2022
"11001000600","at_risk_low_cnt",2,2022
"11001000600","at_risk_medium_cnt",4,2022
"11001000600","food_insecure_cnt",575,2022
"11001000600","food_secure_cnt",1631,2022
"11001000600","total_household_cnt",2214,2022
"11001000600","at_risk_high_pct",0.05,2022
"11001000600","at_risk_low_pct",0.09,2022
"11001000600","at_risk_medium_pct",0.18,2022
"11001000600","food_insecure_pct",25.97,2022
"11001000600","food_secure_pct",73.67,2022
"11001000702","at_risk_high_cnt",89,2022
"11001000702","at_risk_low_cnt",6,2022
"11001000702","at_risk_medium_cnt",0,2022
"11001000702","food_insecure_cnt",1001,2022
"11001000702","food_secure_cnt",1073,2022
"11001000702","total_household_cnt",2169,2022
"11001000702","at_risk_high_pct",4.1,2022
"11001000702","at_risk_low_pct",0.28,2022
"11001000702","at_risk_medium_pct",0,2022
"11001000702","food_insecure_pct",46.15,2022
"11001000702","food_secure_pct",49.47,2022
"11001000703","at_risk_high_cnt",5,2022
"11001000703","at_risk_low_cnt",69,2022
"11001000703","at_risk_medium_cnt",1,2022
"11001000703","food_insecure_cnt",429,2022
"11001000703","food_secure_cnt",1620,2022
"11001000703","total_household_cnt",2124,2022
"11001000703","at_risk_high_pct",0.24,2022
"11001000703","at_risk_low_pct",3.25,2022
"11001000703","at_risk_medium_pct",0.05,2022
"11001000703","food_insecure_pct",20.2,2022
"11001000703","food_secure_pct",76.27,2022
"11001000704","at_risk_high_cnt",2,2022
"11001000704","at_risk_low_cnt",32,2022
"11001000704","at_risk_medium_cnt",0,2022
"11001000704","food_insecure_cnt",595,2022
"11001000704","food_secure_cnt",772,2022
"11001000704","total_household_cnt",1402,2022
"11001000704","at_risk_high_pct",0.14,2022
"11001000704","at_risk_low_pct",2.28,2022
"11001000704","at_risk_medium_pct",0,2022
"11001000704","food_insecure_pct",42.44,2022
"11001000704","food_secure_pct",55.06,2022
"11001000802","at_risk_high_cnt",3,2022
"11001000802","at_risk_low_cnt",3,2022
"11001000802","at_risk_medium_cnt",4,2022
"11001000802","food_insecure_cnt",482,2022
"11001000802","food_secure_cnt",945,2022
"11001000802","total_household_cnt",1436,2022
"11001000802","at_risk_high_pct",0.21,2022
"11001000802","at_risk_low_pct",0.21,2022
"11001000802","at_risk_medium_pct",0.28,2022
"11001000802","food_insecure_pct",33.57,2022
"11001000802","food_secure_pct",65.81,2022
"11001000803","at_risk_high_cnt",3,2022
"11001000803","at_risk_low_cnt",31,2022
"11001000803","at_risk_medium_cnt",0,2022
