geoid,measure,measure_type,region_name,region_type,value,year,moe
51059421600,job_participate_rate,percent,"Census Tract 4216, Fairfax County, Virginia",tract,76.42,2015,""
51059491402,job_participate_rate,percent,"Census Tract 4914.02, Fairfax County, Virginia",tract,75.01,2015,""
51059491403,job_participate_rate,percent,"Census Tract 4914.03, Fairfax County, Virginia",tract,69.51,2015,""
51059491404,job_participate_rate,percent,"Census Tract 4914.04, Fairfax County, Virginia",tract,81.31,2015,""
51059491405,job_participate_rate,percent,"Census Tract 4914.05, Fairfax County, Virginia",tract,74.94,2015,""
51059420600,job_participate_rate,percent,"Census Tract 4206, Fairfax County, Virginia",tract,79.04,2015,""
51059431300,job_participate_rate,percent,"Census Tract 4313, Fairfax County, Virginia",tract,68.81,2015,""
51059440100,job_participate_rate,percent,"Census Tract 4401, Fairfax County, Virginia",tract,64.05,2015,""
51059450300,job_participate_rate,percent,"Census Tract 4503, Fairfax County, Virginia",tract,79.4,2015,""
51683910201,job_participate_rate,percent,"Census Tract 9102.01, Manassas city, Virginia",tract,73.87,2015,""
51683910202,job_participate_rate,percent,"Census Tract 9102.02, Manassas city, Virginia",tract,81.62,2015,""
51683910301,job_participate_rate,percent,"Census Tract 9103.01, Manassas city, Virginia",tract,73.5,2015,""
51683910302,job_participate_rate,percent,"Census Tract 9103.02, Manassas city, Virginia",tract,78.68,2015,""
51059415401,job_participate_rate,percent,"Census Tract 4154.01, Fairfax County, Virginia",tract,79.51,2015,""
51059420201,job_participate_rate,percent,"Census Tract 4202.01, Fairfax County, Virginia",tract,69.7,2015,""
51059415402,job_participate_rate,percent,"Census Tract 4154.02, Fairfax County, Virginia",tract,55.31,2015,""
51059420202,job_participate_rate,percent,"Census Tract 4202.02, Fairfax County, Virginia",tract,87.34,2015,""
51059420501,job_participate_rate,percent,"Census Tract 4205.01, Fairfax County, Virginia",tract,59.53,2015,""
51059420203,job_participate_rate,percent,"Census Tract 4202.03, Fairfax County, Virginia",tract,71.68,2015,""
51059420503,job_participate_rate,percent,"Census Tract 4205.03, Fairfax County, Virginia",tract,80.97,2015,""
51059421001,job_participate_rate,percent,"Census Tract 4210.01, Fairfax County, Virginia",tract,71.66,2015,""
51059421101,job_participate_rate,percent,"Census Tract 4211.01, Fairfax County, Virginia",tract,76.67,2015,""
51059420502,job_participate_rate,percent,"Census Tract 4205.02, Fairfax County, Virginia",tract,79.46,2015,""
51059421002,job_participate_rate,percent,"Census Tract 4210.02, Fairfax County, Virginia",tract,72.06,2015,""
51059421103,job_participate_rate,percent,"Census Tract 4211.03, Fairfax County, Virginia",tract,78.01,2015,""
51059421701,job_participate_rate,percent,"Census Tract 4217.01, Fairfax County, Virginia",tract,78.66,2015,""
51059421702,job_participate_rate,percent,"Census Tract 4217.02, Fairfax County, Virginia",tract,72.16,2015,""
51059422101,job_participate_rate,percent,"Census Tract 4221.01, Fairfax County, Virginia",tract,82.19,2015,""
51059422102,job_participate_rate,percent,"Census Tract 4221.02, Fairfax County, Virginia",tract,76.36,2015,""
51059422201,job_participate_rate,percent,"Census Tract 4222.01, Fairfax County, Virginia",tract,66.57,2015,""
51059422202,job_participate_rate,percent,"Census Tract 4222.02, Fairfax County, Virginia",tract,82.69,2015,""
51059422301,job_participate_rate,percent,"Census Tract 4223.01, Fairfax County, Virginia",tract,80.21,2015,""
51059421102,job_participate_rate,percent,"Census Tract 4211.02, Fairfax County, Virginia",tract,64.34,2015,""
51059422302,job_participate_rate,percent,"Census Tract 4223.02, Fairfax County, Virginia",tract,75.42,2015,""
51059422401,job_participate_rate,percent,"Census Tract 4224.01, Fairfax County, Virginia",tract,78.95,2015,""
51059422402,job_participate_rate,percent,"Census Tract 4224.02, Fairfax County, Virginia",tract,78.57,2015,""
51059422403,job_participate_rate,percent,"Census Tract 4224.03, Fairfax County, Virginia",tract,66.16,2015,""
51059430102,job_participate_rate,percent,"Census Tract 4301.02, Fairfax County, Virginia",tract,74.87,2015,""
51059430202,job_participate_rate,percent,"Census Tract 4302.02, Fairfax County, Virginia",tract,63,2015,""
51059430203,job_participate_rate,percent,"Census Tract 4302.03, Fairfax County, Virginia",tract,68.96,2015,""
51059430101,job_participate_rate,percent,"Census Tract 4301.01, Fairfax County, Virginia",tract,63.49,2015,""
51059430201,job_participate_rate,percent,"Census Tract 4302.01, Fairfax County, Virginia",tract,70.34,2015,""
51059460702,job_participate_rate,percent,"Census Tract 4607.02, Fairfax County, Virginia",tract,69.89,2015,""
51059461201,job_participate_rate,percent,"Census Tract 4612.01, Fairfax County, Virginia",tract,62.01,2015,""
51059461202,job_participate_rate,percent,"Census Tract 4612.02, Fairfax County, Virginia",tract,82.5,2015,""
51059461601,job_participate_rate,percent,"Census Tract 4616.01, Fairfax County, Virginia",tract,75.78,2015,""
51059461602,job_participate_rate,percent,"Census Tract 4616.02, Fairfax County, Virginia",tract,85.36,2015,""
51059471303,job_participate_rate,percent,"Census Tract 4713.03, Fairfax County, Virginia",tract,76.53,2015,""
51059471304,job_participate_rate,percent,"Census Tract 4713.04, Fairfax County, Virginia",tract,69.45,2015,""
51059471401,job_participate_rate,percent,"Census Tract 4714.01, Fairfax County, Virginia",tract,75.83,2015,""
51059480201,job_participate_rate,percent,"Census Tract 4802.01, Fairfax County, Virginia",tract,56.12,2015,""
51059480202,job_participate_rate,percent,"Census Tract 4802.02, Fairfax County, Virginia",tract,78.01,2015,""
51059480203,job_participate_rate,percent,"Census Tract 4802.03, Fairfax County, Virginia",tract,55.5,2015,""
51510200900,job_participate_rate,percent,"Census Tract 2009, Alexandria city, Virginia",tract,70.36,2015,""
51510201300,job_participate_rate,percent,"Census Tract 2013, Alexandria city, Virginia",tract,85.4,2015,""
51510201400,job_participate_rate,percent,"Census Tract 2014, Alexandria city, Virginia",tract,79.05,2015,""
51510201100,job_participate_rate,percent,"Census Tract 2011, Alexandria city, Virginia",tract,73,2015,""
51510201000,job_participate_rate,percent,"Census Tract 2010, Alexandria city, Virginia",tract,85.78,2015,""
51153901005,job_participate_rate,percent,"Census Tract 9010.05, Prince William County, Virginia",tract,73.44,2015,""
51153901100,job_participate_rate,percent,"Census Tract 9011, Prince William County, Virginia",tract,26.74,2015,""
51153900901,job_participate_rate,percent,"Census Tract 9009.01, Prince William County, Virginia",tract,73.91,2015,""
51153901209,job_participate_rate,percent,"Census Tract 9012.09, Prince William County, Virginia",tract,68.39,2015,""
51153901212,job_participate_rate,percent,"Census Tract 9012.12, Prince William County, Virginia",tract,73.78,2015,""
51153901221,job_participate_rate,percent,"Census Tract 9012.21, Prince William County, Virginia",tract,77.68,2015,""
51153900600,job_participate_rate,percent,"Census Tract 9006, Prince William County, Virginia",tract,77.76,2015,""
51153900404,job_participate_rate,percent,"Census Tract 9004.04, Prince William County, Virginia",tract,77.51,2015,""
51153901222,job_participate_rate,percent,"Census Tract 9012.22, Prince William County, Virginia",tract,70.98,2015,""
51153901403,job_participate_rate,percent,"Census Tract 9014.03, Prince William County, Virginia",tract,78.11,2015,""
51153901702,job_participate_rate,percent,"Census Tract 9017.02, Prince William County, Virginia",tract,73.51,2015,""
51153901001,job_participate_rate,percent,"Census Tract 9010.01, Prince William County, Virginia",tract,73.21,2015,""
51059432300,job_participate_rate,percent,"Census Tract 4323, Fairfax County, Virginia",tract,68.65,2015,""
51059440300,job_participate_rate,percent,"Census Tract 4403, Fairfax County, Virginia",tract,60.75,2015,""
51059420700,job_participate_rate,percent,"Census Tract 4207, Fairfax County, Virginia",tract,65.9,2015,""
51059451300,job_participate_rate,percent,"Census Tract 4513, Fairfax County, Virginia",tract,69.35,2015,""
51059422000,job_participate_rate,percent,"Census Tract 4220, Fairfax County, Virginia",tract,66.37,2015,""
51059432600,job_participate_rate,percent,"Census Tract 4326, Fairfax County, Virginia",tract,74.46,2015,""
51059451400,job_participate_rate,percent,"Census Tract 4514, Fairfax County, Virginia",tract,72.35,2015,""
51059460400,job_participate_rate,percent,"Census Tract 4604, Fairfax County, Virginia",tract,67.05,2015,""
51059480100,job_participate_rate,percent,"Census Tract 4801, Fairfax County, Virginia",tract,54.33,2015,""
51059492300,job_participate_rate,percent,"Census Tract 4923, Fairfax County, Virginia",tract,73.71,2015,""
51059481600,job_participate_rate,percent,"Census Tract 4816, Fairfax County, Virginia",tract,64.03,2015,""
51059452200,job_participate_rate,percent,"Census Tract 4522, Fairfax County, Virginia",tract,71.89,2015,""
51059452700,job_participate_rate,percent,"Census Tract 4527, Fairfax County, Virginia",tract,77.63,2015,""
51059460800,job_participate_rate,percent,"Census Tract 4608, Fairfax County, Virginia",tract,77.4,2015,""
51059415800,job_participate_rate,percent,"Census Tract 4158, Fairfax County, Virginia",tract,67.6,2015,""
51059421200,job_participate_rate,percent,"Census Tract 4212, Fairfax County, Virginia",tract,63.19,2015,""
51059431400,job_participate_rate,percent,"Census Tract 4314, Fairfax County, Virginia",tract,67.62,2015,""
51059440600,job_participate_rate,percent,"Census Tract 4406, Fairfax County, Virginia",tract,70.4,2015,""
51059440800,job_participate_rate,percent,"Census Tract 4408, Fairfax County, Virginia",tract,62.81,2015,""
51059450200,job_participate_rate,percent,"Census Tract 4502, Fairfax County, Virginia",tract,80.39,2015,""
51059450500,job_participate_rate,percent,"Census Tract 4505, Fairfax County, Virginia",tract,79.05,2015,""
51059460600,job_participate_rate,percent,"Census Tract 4606, Fairfax County, Virginia",tract,69.08,2015,""
51059461700,job_participate_rate,percent,"Census Tract 4617, Fairfax County, Virginia",tract,70.79,2015,""
51059470100,job_participate_rate,percent,"Census Tract 4701, Fairfax County, Virginia",tract,55.42,2015,""
51059471000,job_participate_rate,percent,"Census Tract 4710, Fairfax County, Virginia",tract,76.79,2015,""
51059415700,job_participate_rate,percent,"Census Tract 4157, Fairfax County, Virginia",tract,62.15,2015,""
51059420400,job_participate_rate,percent,"Census Tract 4204, Fairfax County, Virginia",tract,83.23,2015,""
51059420800,job_participate_rate,percent,"Census Tract 4208, Fairfax County, Virginia",tract,69.94,2015,""
51059430801,job_participate_rate,percent,"Census Tract 4308.01, Fairfax County, Virginia",tract,66.54,2015,""
51059430901,job_participate_rate,percent,"Census Tract 4309.01, Fairfax County, Virginia",tract,75.05,2015,""
51059430902,job_participate_rate,percent,"Census Tract 4309.02, Fairfax County, Virginia",tract,70.15,2015,""
51683910401,job_participate_rate,percent,"Census Tract 9104.01, Manassas city, Virginia",tract,74.19,2015,""
51683910402,job_participate_rate,percent,"Census Tract 9104.02, Manassas city, Virginia",tract,73.3,2015,""
51059461801,job_participate_rate,percent,"Census Tract 4618.01, Fairfax County, Virginia",tract,72.78,2015,""
51059461802,job_participate_rate,percent,"Census Tract 4618.02, Fairfax County, Virginia",tract,82.58,2015,""
51059461901,job_participate_rate,percent,"Census Tract 4619.01, Fairfax County, Virginia",tract,71.73,2015,""
51059461902,job_participate_rate,percent,"Census Tract 4619.02, Fairfax County, Virginia",tract,72.98,2015,""
51059471201,job_participate_rate,percent,"Census Tract 4712.01, Fairfax County, Virginia",tract,79.86,2015,""
51059471202,job_participate_rate,percent,"Census Tract 4712.02, Fairfax County, Virginia",tract,77.6,2015,""
51059471301,job_participate_rate,percent,"Census Tract 4713.01, Fairfax County, Virginia",tract,85.13,2015,""
51153900409,job_participate_rate,percent,"Census Tract 9004.09, Prince William County, Virginia",tract,76.18,2015,""
51153900702,job_participate_rate,percent,"Census Tract 9007.02, Prince William County, Virginia",tract,72.67,2015,""
51153900501,job_participate_rate,percent,"Census Tract 9005.01, Prince William County, Virginia",tract,75.96,2015,""
51153900502,job_participate_rate,percent,"Census Tract 9005.02, Prince William County, Virginia",tract,77.7,2015,""
51153900701,job_participate_rate,percent,"Census Tract 9007.01, Prince William County, Virginia",tract,78.97,2015,""
51153900801,job_participate_rate,percent,"Census Tract 9008.01, Prince William County, Virginia",tract,70.1,2015,""
51153900802,job_participate_rate,percent,"Census Tract 9008.02, Prince William County, Virginia",tract,77.33,2015,""
51153900904,job_participate_rate,percent,"Census Tract 9009.04, Prince William County, Virginia",tract,73.1,2015,""
51153900905,job_participate_rate,percent,"Census Tract 9009.05, Prince William County, Virginia",tract,71.21,2015,""
51153901009,job_participate_rate,percent,"Census Tract 9010.09, Prince William County, Virginia",tract,70.26,2015,""
51153901011,job_participate_rate,percent,"Census Tract 9010.11, Prince William County, Virginia",tract,76.79,2015,""
51153901012,job_participate_rate,percent,"Census Tract 9010.12, Prince William County, Virginia",tract,59.01,2015,""
51153901010,job_participate_rate,percent,"Census Tract 9010.10, Prince William County, Virginia",tract,72.11,2015,""
51153901224,job_participate_rate,percent,"Census Tract 9012.24, Prince William County, Virginia",tract,69.35,2015,""
51153901225,job_participate_rate,percent,"Census Tract 9012.25, Prince William County, Virginia",tract,74.02,2015,""
51153901226,job_participate_rate,percent,"Census Tract 9012.26, Prince William County, Virginia",tract,75.22,2015,""
51153901227,job_participate_rate,percent,"Census Tract 9012.27, Prince William County, Virginia",tract,73.25,2015,""
51153901229,job_participate_rate,percent,"Census Tract 9012.29, Prince William County, Virginia",tract,74.09,2015,""
51153901230,job_participate_rate,percent,"Census Tract 9012.30, Prince William County, Virginia",tract,76.05,2015,""
51153901231,job_participate_rate,percent,"Census Tract 9012.31, Prince William County, Virginia",tract,67.78,2015,""
51153901228,job_participate_rate,percent,"Census Tract 9012.28, Prince William County, Virginia",tract,67.24,2015,""
51153901232,job_participate_rate,percent,"Census Tract 9012.32, Prince William County, Virginia",tract,44.11,2015,""
51153901233,job_participate_rate,percent,"Census Tract 9012.33, Prince William County, Virginia",tract,71.57,2015,""
51153901234,job_participate_rate,percent,"Census Tract 9012.34, Prince William County, Virginia",tract,67.43,2015,""
51153901235,job_participate_rate,percent,"Census Tract 9012.35, Prince William County, Virginia",tract,68.22,2015,""
51153901236,job_participate_rate,percent,"Census Tract 9012.36, Prince William County, Virginia",tract,74.44,2015,""
51153901237,job_participate_rate,percent,"Census Tract 9012.37, Prince William County, Virginia",tract,77.34,2015,""
51153901303,job_participate_rate,percent,"Census Tract 9013.03, Prince William County, Virginia",tract,82.09,2015,""
51153901304,job_participate_rate,percent,"Census Tract 9013.04, Prince William County, Virginia",tract,71.96,2015,""
51153901305,job_participate_rate,percent,"Census Tract 9013.05, Prince William County, Virginia",tract,67.07,2015,""
51153901306,job_participate_rate,percent,"Census Tract 9013.06, Prince William County, Virginia",tract,71.39,2015,""
51153901407,job_participate_rate,percent,"Census Tract 9014.07, Prince William County, Virginia",tract,84.63,2015,""
51153901602,job_participate_rate,percent,"Census Tract 9016.02, Prince William County, Virginia",tract,81.15,2015,""
51153901701,job_participate_rate,percent,"Census Tract 9017.01, Prince William County, Virginia",tract,76.08,2015,""
51153900300,job_participate_rate,percent,"Census Tract 9003, Prince William County, Virginia",tract,77.39,2015,""
51153900403,job_participate_rate,percent,"Census Tract 9004.03, Prince William County, Virginia",tract,63.88,2015,""
51153901203,job_participate_rate,percent,"Census Tract 9012.03, Prince William County, Virginia",tract,70.6,2015,""
51153901219,job_participate_rate,percent,"Census Tract 9012.19, Prince William County, Virginia",tract,67.88,2015,""
51153901900,job_participate_rate,percent,"Census Tract 9019, Prince William County, Virginia",tract,73.05,2015,""
51059491501,job_participate_rate,percent,"Census Tract 4915.01, Fairfax County, Virginia",tract,74.27,2015,""
51059491502,job_participate_rate,percent,"Census Tract 4915.02, Fairfax County, Virginia",tract,72.42,2015,""
51059491601,job_participate_rate,percent,"Census Tract 4916.01, Fairfax County, Virginia",tract,76.49,2015,""
51059491602,job_participate_rate,percent,"Census Tract 4916.02, Fairfax County, Virginia",tract,73.27,2015,""
51059491701,job_participate_rate,percent,"Census Tract 4917.01, Fairfax County, Virginia",tract,77.32,2015,""
51059491702,job_participate_rate,percent,"Census Tract 4917.02, Fairfax County, Virginia",tract,82.78,2015,""
51059491703,job_participate_rate,percent,"Census Tract 4917.03, Fairfax County, Virginia",tract,88.61,2015,""
51059491704,job_participate_rate,percent,"Census Tract 4917.04, Fairfax County, Virginia",tract,77.09,2015,""
51059491705,job_participate_rate,percent,"Census Tract 4917.05, Fairfax County, Virginia",tract,79.12,2015,""
51059491801,job_participate_rate,percent,"Census Tract 4918.01, Fairfax County, Virginia",tract,82.24,2015,""
51059491802,job_participate_rate,percent,"Census Tract 4918.02, Fairfax County, Virginia",tract,70.31,2015,""
51059491803,job_participate_rate,percent,"Census Tract 4918.03, Fairfax County, Virginia",tract,65.46,2015,""
51059492201,job_participate_rate,percent,"Census Tract 4922.01, Fairfax County, Virginia",tract,65.19,2015,""
51059492202,job_participate_rate,percent,"Census Tract 4922.02, Fairfax County, Virginia",tract,67.35,2015,""
51059492203,job_participate_rate,percent,"Census Tract 4922.03, Fairfax County, Virginia",tract,71.92,2015,""
51059492500,job_participate_rate,percent,"Census Tract 4925, Fairfax County, Virginia",tract,62.07,2015,""
51059980100,job_participate_rate,percent,"Census Tract 9801, Fairfax County, Virginia",tract,,2015,""
51059980200,job_participate_rate,percent,"Census Tract 9802, Fairfax County, Virginia",tract,,2015,""
51059980300,job_participate_rate,percent,"Census Tract 9803, Fairfax County, Virginia",tract,,2015,""
51153901412,job_participate_rate,percent,"Census Tract 9014.12, Prince William County, Virginia",tract,81.34,2015,""
51153901413,job_participate_rate,percent,"Census Tract 9014.13, Prince William County, Virginia",tract,87.36,2015,""
51153901414,job_participate_rate,percent,"Census Tract 9014.14, Prince William County, Virginia",tract,68.4,2015,""
51153901415,job_participate_rate,percent,"Census Tract 9014.15, Prince William County, Virginia",tract,72.04,2015,""
51153901416,job_participate_rate,percent,"Census Tract 9014.16, Prince William County, Virginia",tract,81.82,2015,""
51107611101,job_participate_rate,percent,"Census Tract 6111.01, Loudoun County, Virginia",tract,77.83,2015,""
51107610300,job_participate_rate,percent,"Census Tract 6103, Loudoun County, Virginia",tract,70.93,2015,""
51107611006,job_participate_rate,percent,"Census Tract 6110.06, Loudoun County, Virginia",tract,82.43,2015,""
51107611300,job_participate_rate,percent,"Census Tract 6113, Loudoun County, Virginia",tract,78.84,2015,""
51107610400,job_participate_rate,percent,"Census Tract 6104, Loudoun County, Virginia",tract,73.58,2015,""
51107610800,job_participate_rate,percent,"Census Tract 6108, Loudoun County, Virginia",tract,67.21,2015,""
51107611205,job_participate_rate,percent,"Census Tract 6112.05, Loudoun County, Virginia",tract,79.24,2015,""
51107611700,job_participate_rate,percent,"Census Tract 6117, Loudoun County, Virginia",tract,79.28,2015,""
51059430700,job_participate_rate,percent,"Census Tract 4307, Fairfax County, Virginia",tract,72.92,2015,""
51059432000,job_participate_rate,percent,"Census Tract 4320, Fairfax County, Virginia",tract,70.72,2015,""
51059432100,job_participate_rate,percent,"Census Tract 4321, Fairfax County, Virginia",tract,62.13,2015,""
51059450100,job_participate_rate,percent,"Census Tract 4501, Fairfax County, Virginia",tract,85.16,2015,""
51059451100,job_participate_rate,percent,"Census Tract 4511, Fairfax County, Virginia",tract,61.43,2015,""
51059492000,job_participate_rate,percent,"Census Tract 4920, Fairfax County, Virginia",tract,61.31,2015,""
51059492100,job_participate_rate,percent,"Census Tract 4921, Fairfax County, Virginia",tract,65.49,2015,""
51059481106,job_participate_rate,percent,"Census Tract 4811.06, Fairfax County, Virginia",tract,69.02,2015,""
51059481201,job_participate_rate,percent,"Census Tract 4812.01, Fairfax County, Virginia",tract,68.92,2015,""
51059481202,job_participate_rate,percent,"Census Tract 4812.02, Fairfax County, Virginia",tract,78.93,2015,""
51059481701,job_participate_rate,percent,"Census Tract 4817.01, Fairfax County, Virginia",tract,68.61,2015,""
51059481702,job_participate_rate,percent,"Census Tract 4817.02, Fairfax County, Virginia",tract,76.35,2015,""
51059482001,job_participate_rate,percent,"Census Tract 4820.01, Fairfax County, Virginia",tract,72.94,2015,""
51059482002,job_participate_rate,percent,"Census Tract 4820.02, Fairfax County, Virginia",tract,74.55,2015,""
51059482201,job_participate_rate,percent,"Census Tract 4822.01, Fairfax County, Virginia",tract,72.91,2015,""
51059482202,job_participate_rate,percent,"Census Tract 4822.02, Fairfax County, Virginia",tract,71.84,2015,""
51059482203,job_participate_rate,percent,"Census Tract 4822.03, Fairfax County, Virginia",tract,66.87,2015,""
51153901409,job_participate_rate,percent,"Census Tract 9014.09, Prince William County, Virginia",tract,80.78,2015,""
51153901410,job_participate_rate,percent,"Census Tract 9014.10, Prince William County, Virginia",tract,79.9,2015,""
51153901411,job_participate_rate,percent,"Census Tract 9014.11, Prince William County, Virginia",tract,70.22,2015,""
51153901408,job_participate_rate,percent,"Census Tract 9014.08, Prince William County, Virginia",tract,72.19,2015,""
51107611002,job_participate_rate,percent,"Census Tract 6110.02, Loudoun County, Virginia",tract,86.2,2015,""
51013103000,job_participate_rate,percent,"Census Tract 1030, Arlington County, Virginia",tract,81.43,2015,""
51013100300,job_participate_rate,percent,"Census Tract 1003, Arlington County, Virginia",tract,56.23,2015,""
51013100500,job_participate_rate,percent,"Census Tract 1005, Arlington County, Virginia",tract,72.01,2015,""
51013100600,job_participate_rate,percent,"Census Tract 1006, Arlington County, Virginia",tract,69.06,2015,""
51013100900,job_participate_rate,percent,"Census Tract 1009, Arlington County, Virginia",tract,78.08,2015,""
51107611024,job_participate_rate,percent,"Census Tract 6110.24, Loudoun County, Virginia",tract,75.24,2015,""
51107611025,job_participate_rate,percent,"Census Tract 6110.25, Loudoun County, Virginia",tract,81.68,2015,""
51107611206,job_participate_rate,percent,"Census Tract 6112.06, Loudoun County, Virginia",tract,78.93,2015,""
51107611207,job_participate_rate,percent,"Census Tract 6112.07, Loudoun County, Virginia",tract,77.22,2015,""
51107611208,job_participate_rate,percent,"Census Tract 6112.08, Loudoun County, Virginia",tract,74.18,2015,""
51107611209,job_participate_rate,percent,"Census Tract 6112.09, Loudoun County, Virginia",tract,69.75,2015,""
51107611501,job_participate_rate,percent,"Census Tract 6115.01, Loudoun County, Virginia",tract,87.35,2015,""
51107611502,job_participate_rate,percent,"Census Tract 6115.02, Loudoun County, Virginia",tract,73.36,2015,""
51107611601,job_participate_rate,percent,"Census Tract 6116.01, Loudoun County, Virginia",tract,80.08,2015,""
51107611602,job_participate_rate,percent,"Census Tract 6116.02, Loudoun County, Virginia",tract,78.13,2015,""
51107611801,job_participate_rate,percent,"Census Tract 6118.01, Loudoun County, Virginia",tract,81.97,2015,""
51510200106,job_participate_rate,percent,"Census Tract 2001.06, Alexandria city, Virginia",tract,61.98,2015,""
51510200107,job_participate_rate,percent,"Census Tract 2001.07, Alexandria city, Virginia",tract,83.86,2015,""
51510200405,job_participate_rate,percent,"Census Tract 2004.05, Alexandria city, Virginia",tract,80.65,2015,""
51510200403,job_participate_rate,percent,"Census Tract 2004.03, Alexandria city, Virginia",tract,83.96,2015,""
51510200404,job_participate_rate,percent,"Census Tract 2004.04, Alexandria city, Virginia",tract,79.83,2015,""
51510200406,job_participate_rate,percent,"Census Tract 2004.06, Alexandria city, Virginia",tract,83.53,2015,""
51510200407,job_participate_rate,percent,"Census Tract 2004.07, Alexandria city, Virginia",tract,75.05,2015,""
51510200701,job_participate_rate,percent,"Census Tract 2007.01, Alexandria city, Virginia",tract,79.01,2015,""
51510200702,job_participate_rate,percent,"Census Tract 2007.02, Alexandria city, Virginia",tract,79.31,2015,""
51510200703,job_participate_rate,percent,"Census Tract 2007.03, Alexandria city, Virginia",tract,76.49,2015,""
