geoid,year,measure,value,moe,Unnamed: 0
51760030100,2017,health_opportunity_indicator,1,,1
51710004800,2017,health_opportunity_indicator,1,,2
51760020200,2017,health_opportunity_indicator,2,,3
51770002502,2017,health_opportunity_indicator,1,,4
51710004200,2017,health_opportunity_indicator,1,,5
51760030501,2017,health_opportunity_indicator,2,,6
51760020100,2017,health_opportunity_indicator,1,,7
51710004100,2017,health_opportunity_indicator,2,,8
51730810100,2017,health_opportunity_indicator,1,,9
51700030100,2017,health_opportunity_indicator,1,,10
51740211800,2017,health_opportunity_indicator,2,,11
51710003501,2017,health_opportunity_indicator,2,,12
51003010904,2017,health_opportunity_indicator,2,,13
51013101704,2017,health_opportunity_indicator,3,,14
51013101408,2017,health_opportunity_indicator,3,,15
51760020400,2017,health_opportunity_indicator,1,,16
51740210500,2017,health_opportunity_indicator,1,,17
51059451400,2017,health_opportunity_indicator,1,,18
51760040300,2017,health_opportunity_indicator,1,,19
51013102701,2017,health_opportunity_indicator,3,,20
51760060800,2017,health_opportunity_indicator,2,,21
51590000400,2017,health_opportunity_indicator,1,,22
51730810600,2017,health_opportunity_indicator,1,,23
51059451601,2017,health_opportunity_indicator,1,,24
51730810700,2017,health_opportunity_indicator,1,,25
51760010300,2017,health_opportunity_indicator,1,,26
51510201206,2017,health_opportunity_indicator,2,,27
51013103505,2017,health_opportunity_indicator,3,,28
51700030600,2017,health_opportunity_indicator,2,,29
51013103503,2017,health_opportunity_indicator,2,,30
51760021000,2017,health_opportunity_indicator,3,,31
51710005100,2017,health_opportunity_indicator,1,,32
51650011400,2017,health_opportunity_indicator,1,,33
51087200805,2017,health_opportunity_indicator,1,,34
51013103602,2017,health_opportunity_indicator,3,,35
51700030800,2017,health_opportunity_indicator,2,,36
51760060900,2017,health_opportunity_indicator,1,,37
51590000500,2017,health_opportunity_indicator,2,,38
51013101603,2017,health_opportunity_indicator,4,,39
51760070601,2017,health_opportunity_indicator,2,,40
51700030400,2017,health_opportunity_indicator,2,,41
51105950301,2017,health_opportunity_indicator,1,,42
51740212100,2017,health_opportunity_indicator,1,,43
51059461902,2017,health_opportunity_indicator,1,,44
51800065500,2017,health_opportunity_indicator,1,,45
51710000902,2017,health_opportunity_indicator,1,,46
51760060700,2017,health_opportunity_indicator,2,,47
51710002900,2017,health_opportunity_indicator,2,,48
51800065100,2017,health_opportunity_indicator,1,,49
51710001300,2017,health_opportunity_indicator,2,,50
51710002700,2017,health_opportunity_indicator,2,,51
51680001100,2017,health_opportunity_indicator,1,,52
51680000600,2017,health_opportunity_indicator,1,,53
51710004300,2017,health_opportunity_indicator,2,,54
51041100406,2017,health_opportunity_indicator,1,,55
51590001000,2017,health_opportunity_indicator,2,,56
51710005701,2017,health_opportunity_indicator,2,,57
51041100404,2017,health_opportunity_indicator,1,,58
51770001000,2017,health_opportunity_indicator,2,,59
51510201205,2017,health_opportunity_indicator,2,,60
51595890100,2017,health_opportunity_indicator,2,,61
51550020100,2017,health_opportunity_indicator,1,,62
51013101804,2017,health_opportunity_indicator,4,,63
51710002500,2017,health_opportunity_indicator,1,,64
51620090200,2017,health_opportunity_indicator,1,,65
51510200102,2017,health_opportunity_indicator,2,,66
51121020301,2017,health_opportunity_indicator,2,,67
51770002600,2017,health_opportunity_indicator,1,,68
51013102001,2017,health_opportunity_indicator,3,,69
51510200304,2017,health_opportunity_indicator,3,,70
