geoid,year,measure,value,moe,Unnamed: 0
51760030100,2021,health_opportunity_indicator,0.307382351968686,,1
51710004800,2021,health_opportunity_indicator,0.306447699806486,,2
51760020200,2021,health_opportunity_indicator,0.32454183282365,,3
51770002502,2021,health_opportunity_indicator,0.184313791430213,,4
51710004200,2021,health_opportunity_indicator,0.367739266829914,,5
51760030501,2021,health_opportunity_indicator,0.343692341555094,,6
51760020100,2021,health_opportunity_indicator,0.363190153318202,,7
51710004100,2021,health_opportunity_indicator,0.384077066904106,,8
51730810100,2021,health_opportunity_indicator,0.117750296176944,,9
51700030100,2021,health_opportunity_indicator,0.308770097817365,,10
51740211800,2021,health_opportunity_indicator,0.381076703483639,,11
51710003501,2021,health_opportunity_indicator,0.347118159428611,,12
51003010904,2021,health_opportunity_indicator,0.361365063781632,,13
51013101704,2021,health_opportunity_indicator,0.403949952875613,,14
51013101408,2021,health_opportunity_indicator,0.417620755058787,,15
51760020400,2021,health_opportunity_indicator,0.416948611837653,,16
51740210500,2021,health_opportunity_indicator,0.359940437141445,,17
51059451400,2021,health_opportunity_indicator,0.359459541051767,,18
51760040300,2021,health_opportunity_indicator,0.311980811607747,,19
51013102701,2021,health_opportunity_indicator,0.397220554478335,,20
51760060800,2021,health_opportunity_indicator,0.420398289928836,,21
51590000400,2021,health_opportunity_indicator,0.260364965586114,,22
51730810600,2021,health_opportunity_indicator,0.104765668438404,,23
51059451601,2021,health_opportunity_indicator,0.384720148911426,,24
51730810700,2021,health_opportunity_indicator,0.122834974516946,,25
51760010300,2021,health_opportunity_indicator,0.0903816386141999,,26
51510201206,2021,health_opportunity_indicator,0.404007943899,,27
51013103505,2021,health_opportunity_indicator,0.414761589905419,,28
51700030600,2021,health_opportunity_indicator,0.339423179783445,,29
51013103503,2021,health_opportunity_indicator,0.427670168893366,,30
51760021000,2021,health_opportunity_indicator,0.417785298049684,,31
51710005100,2021,health_opportunity_indicator,0.0633212981991093,,32
51650011400,2021,health_opportunity_indicator,0.371370535049033,,33
51087200805,2021,health_opportunity_indicator,0.236458592997438,,34
51013103602,2021,health_opportunity_indicator,0.414126188309546,,35
51700030800,2021,health_opportunity_indicator,0.442921568813599,,36
51760060900,2021,health_opportunity_indicator,0.211308257410504,,37
51590000500,2021,health_opportunity_indicator,0.424836499427019,,38
51013101603,2021,health_opportunity_indicator,0.420516582283775,,39
51760070601,2021,health_opportunity_indicator,0.433150280526254,,40
51700030400,2021,health_opportunity_indicator,0.393699992720883,,41
51105950301,2021,health_opportunity_indicator,0.203821154265184,,42
51740212100,2021,health_opportunity_indicator,0.141869479996274,,43
51059461902,2021,health_opportunity_indicator,0.232551519980155,,44
51800065500,2021,health_opportunity_indicator,0.216887193529816,,45
51710000902,2021,health_opportunity_indicator,0.28869704681208,,46
51760060700,2021,health_opportunity_indicator,0.404548699306524,,47
51710002900,2021,health_opportunity_indicator,0.442175824084704,,48
51800065100,2021,health_opportunity_indicator,0.325464523886481,,49
51710001300,2021,health_opportunity_indicator,0.40902796922718,,50
51710002700,2021,health_opportunity_indicator,0.401579178109774,,51
51680001100,2021,health_opportunity_indicator,0.305754070606588,,52
51680000600,2021,health_opportunity_indicator,0.301200716181016,,53
51710004300,2021,health_opportunity_indicator,0.375719298990402,,54
51041100406,2021,health_opportunity_indicator,0.101609303228491,,55
51590001000,2021,health_opportunity_indicator,0.421787298900481,,56
51710005701,2021,health_opportunity_indicator,0.403470145577672,,57
51041100404,2021,health_opportunity_indicator,0.298754250052563,,58
51770001000,2021,health_opportunity_indicator,0.380834399432347,,59
51510201205,2021,health_opportunity_indicator,0.425816758301083,,60
51595890100,2021,health_opportunity_indicator,0.428887239688553,,61
51550020100,2021,health_opportunity_indicator,0.342236152440226,,62
51013101804,2021,health_opportunity_indicator,0.454924842777521,,63
51710002500,2021,health_opportunity_indicator,0.174863851583104,,64
51620090200,2021,health_opportunity_indicator,0.209867791083236,,65
51510200102,2021,health_opportunity_indicator,0.421714486466256,,66
51121020301,2021,health_opportunity_indicator,0.392584032110095,,67
51770002600,2021,health_opportunity_indicator,0.316928407214615,,68
51013102001,2021,health_opportunity_indicator,0.39223985898168,,69
51510200304,2021,health_opportunity_indicator,0.428547004152172,,70
51760030200,2021,health_opportunity_indicator,0.294658189344944,,71
51680000400,2021,health_opportunity_indicator,0.20315847345616,,72
51510200106,2021,health_opportunity_indicator,0.429012387794755,,73
51013101705,2021,health_opportunity_indicator,0.445581737983268,,74
51510200108,2021,health_opportunity_indicator,0.440978161305774,,75
51810045810,2021,health_opportunity_indicator,0.428324085554289,,76
51013103300,2021,health_opportunity_indicator,0.430103393107843,,77
51710004600,2021,health_opportunity_indicator,0.183339744047888,,78
51770000900,2021,health_opportunity_indicator,0.403077216050174,,79
51520020201,2021,health_opportunity_indicator,0.365678512033686,,80
51810040600,2021,health_opportunity_indicator,0.415656248642363,,81
51700032300,2021,health_opportunity_indicator,0.210536652386169,,82
51059415401,2021,health_opportunity_indicator,0.418282455068364,,83
51700032006,2021,health_opportunity_indicator,0.37136293154808,,84
51710001400,2021,health_opportunity_indicator,0.411835915817445,,85
51710003400,2021,health_opportunity_indicator,0.307786389229608,,86
51730810400,2021,health_opportunity_indicator,0.218084452346904,,87
51680000700,2021,health_opportunity_indicator,0.437808765224526,,88
51760071004,2021,health_opportunity_indicator,0.426806247322191,,89
51710001100,2021,health_opportunity_indicator,0.377727198563701,,90
51013101701,2021,health_opportunity_indicator,0.461351839786787,,91
51710005901,2021,health_opportunity_indicator,0.447275106667455,,92
51059450702,2021,health_opportunity_indicator,0.411123072625707,,93
51680001900,2021,health_opportunity_indicator,0.336712372392255,,94
51710004400,2021,health_opportunity_indicator,0.401123658128304,,95
51710005500,2021,health_opportunity_indicator,0.467476568249935,,96
51059480203,2021,health_opportunity_indicator,0.419348061046991,,97
51177020313,2021,health_opportunity_indicator,0.327073788712736,,98
51710004500,2021,health_opportunity_indicator,0.365249791791341,,99
51510200409,2021,health_opportunity_indicator,0.439371782571077,,100
51730811200,2021,health_opportunity_indicator,0.328148217213732,,101
51670820100,2021,health_opportunity_indicator,0.261347475396907,,102
51013103504,2021,health_opportunity_indicator,0.469136362427669,,103
51510200109,2021,health_opportunity_indicator,0.438773030808323,,104
51059480205,2021,health_opportunity_indicator,0.43030662354523,,105
51013102200,2021,health_opportunity_indicator,0.442836179223774,,106
51540000202,2021,health_opportunity_indicator,0.354756586831697,,107
51540000401,2021,health_opportunity_indicator,0.402903679966316,,108
51680000205,2021,health_opportunity_indicator,0.448165481777498,,109
51710005800,2021,health_opportunity_indicator,0.47743259714605,,110
51199050207,2021,health_opportunity_indicator,0.485819844454002,,111
51760020700,2021,health_opportunity_indicator,0.430212545733909,,112
51710001600,2021,health_opportunity_indicator,0.324891124099866,,113
51700032126,2021,health_opportunity_indicator,0.438066863895768,,114
51740211100,2021,health_opportunity_indicator,0.42316166055578,,115
51550020910,2021,health_opportunity_indicator,0.425746089546391,,116
